Date,EFA,QQQ,SHY,SPY,TIP,TLT,VTI
2003-07-29,20.086612701416016,26.766813278198242,54.23350143432617,65.79225158691406,,39.66902542114258,31.591089248657227
2003-07-30,19.919527053833008,26.572303771972656,54.25986862182617,65.63343048095703,,40.116878509521484,31.584396362304688
2003-07-31,19.754236221313477,26.893672943115234,54.20053482055664,65.78565979003906,,39.52130889892578,31.661375045776367
2003-08-01,19.75063705444336,26.60611915588379,54.14242935180664,65.20318603515625,,39.49159622192383,31.296585083007812
2003-08-04,19.808134078979492,26.59766960144043,54.22825622558594,65.20318603515625,,39.83147048950195,31.37689971923828
2003-08-05,19.623083114624023,25.548994064331055,54.12922286987305,63.819828033447266,,39.26189041137695,30.81795310974121
2003-08-06,19.5925350189209,25.532075881958008,54.18202590942383,64.19046783447266,,40.03725814819336,30.84139633178711
2003-08-07,19.709318161010742,25.633563995361328,54.241432189941406,64.86561584472656,,40.204750061035156,31.042200088500977
2003-08-08,19.770408630371094,25.430587768554688,54.254661560058594,65.05091857910156,,40.042057037353516,31.129226684570312
2003-08-11,19.960851669311523,25.709678649902344,54.18202590942383,65.29583740234375,,39.841041564941406,31.276485443115234
2003-08-12,20.0452880859375,26.098712921142578,54.27452850341797,65.89156341552734,,39.65438461303711,31.627901077270508
2003-08-13,20.05967140197754,26.107154846191406,54.16887283325195,65.55396270751953,,38.88855743408203,31.440479278564453
2003-08-14,20.34532928466797,26.132530212402344,54.155616760253906,65.732666015625,,39.27146911621094,31.63459014892578
2003-08-15,20.298622131347656,26.360872268676758,54.19527816772461,65.93790435791016,,39.247554779052734,31.611167907714844
2003-08-18,20.58069610595703,27.037437438964844,54.18864059448242,66.5071029663086,,39.42940139770508,31.972627639770508
2003-08-19,20.53577995300293,27.375728607177734,54.254661560058594,66.7586441040039,,40.03725814819336,32.08977508544922
2003-08-20,20.4980525970459,27.308073043823242,54.215057373046875,66.48723602294922,,39.82188034057617,32.086429595947266
2003-08-21,20.53577995300293,27.604074478149414,54.135833740234375,66.69908142089844,,39.72618865966797,32.23035430908203
2003-08-22,20.417205810546875,27.434926986694336,54.12260818481445,66.03717803955078,,39.90326690673828,31.895647048950195
2003-08-25,20.334556579589844,27.494129180908203,54.0962028503418,66.1430892944336,,39.592140197753906,31.862180709838867
2003-08-26,20.228553771972656,27.519498825073242,54.155616760253906,66.26221466064453,,39.90326690673828,31.969295501708984
2003-08-27,20.26448631286621,27.739383697509766,54.102840423583984,66.28205871582031,,39.72136306762695,32.012794494628906
2003-08-28,20.38306999206543,27.98463249206543,54.18202590942383,66.69243621826172,,40.13298416137695,32.247066497802734
2003-08-29,20.404630661010742,28.238361358642578,54.17544174194336,67.14253997802734,,40.03725814819336,32.41776657104492
2003-09-02,20.713653564453125,28.644304275512695,54.104679107666016,68.04270935058594,,39.45167922973633,32.88967514038086
2003-09-03,20.984947204589844,28.627384185791016,54.1443977355957,68.41337585449219,,39.51422882080078,32.98339080810547
2003-09-04,20.959794998168945,28.889556884765625,54.21713638305664,68.44644927978516,,39.73533248901367,33.08043670654297
